p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
5.023999810218811035e-01,9.916999936103820801e-01,5.000000000000000000e-01,2.050000056624412537e-02,7.789999842643737793e-01,9.901000261306762695e-01,4.780000075697898865e-02,-1.130000036209821701e-02,8.999999612569808960e-03,4.999999888241291046e-03,1.870999932289123535e-01
5.005000233650207520e-01,9.900000095367431641e-01,4.999000132083892822e-01,1.989999972283840179e-02,7.775999903678894043e-01,9.868000149726867676e-01,4.949999973177909851e-02,-1.080000028014183044e-02,8.100000210106372833e-03,4.900000058114528656e-03,1.864999979734420776e-01
4.986999928951263428e-01,9.926999807357788086e-01,4.977999925613403320e-01,1.569999940693378448e-02,7.786999940872192383e-01,9.889000058174133301e-01,5.229999870061874390e-02,-9.100000374019145966e-03,8.299999870359897614e-03,3.000000026077032089e-03,1.929000020027160645e-01
4.973999857902526855e-01,9.922999739646911621e-01,4.990000128746032715e-01,1.329999975860118866e-02,7.739999890327453613e-01,9.912999868392944336e-01,5.319999903440475464e-02,-9.200000204145908356e-03,1.229999959468841553e-02,5.400000140070915222e-03,1.918999999761581421e-01
4.984000027179718018e-01,9.882000088691711426e-01,4.975999891757965088e-01,1.099999994039535522e-02,7.725999951362609863e-01,9.905999898910522461e-01,5.290000140666961670e-02,-7.600000128149986267e-03,7.499999832361936569e-03,4.600000102072954178e-03,1.959999948740005493e-01
5.020999908447265625e-01,9.860000014305114746e-01,5.016999840736389160e-01,1.009999960660934448e-02,7.738000154495239258e-01,9.878000020980834961e-01,5.420000106096267700e-02,-4.699999932199716568e-03,5.499999970197677612e-03,5.100000184029340744e-03,1.949999928474426270e-01
5.044999718666076660e-01,9.893000125885009766e-01,5.018000006675720215e-01,9.499999694526195526e-03,7.759000062942504883e-01,9.909999966621398926e-01,5.189999938011169434e-02,-2.199999988079071045e-03,1.900000032037496567e-03,5.100000184029340744e-03,1.939000040292739868e-01
5.000000000000000000e-01,9.919999837875366211e-01,5.055000185966491699e-01,7.300000172108411789e-03,7.793999910354614258e-01,9.875000119209289551e-01,5.290000140666961670e-02,-1.999999949475750327e-04,3.500000108033418655e-03,4.900000058114528656e-03,1.932999938726425171e-01
5.012999773025512695e-01,9.916999936103820801e-01,5.037000179290771484e-01,7.400000002235174179e-03,7.818999886512756348e-01,9.915000200271606445e-01,4.930000007152557373e-02,-1.200000056996941566e-03,1.300000003539025784e-03,5.100000184029340744e-03,1.951999962329864502e-01
5.023999810218811035e-01,9.940000176429748535e-01,5.004000067710876465e-01,1.049999985843896866e-02,7.824000120162963867e-01,9.926999807357788086e-01,5.139999836683273315e-02,9.999999747378751636e-05,3.800000064074993134e-03,4.499999806284904480e-03,1.990000009536743164e-01
5.009999871253967285e-01,9.905999898910522461e-01,5.006999969482421875e-01,1.310000009834766388e-02,7.809000015258789062e-01,9.937000274658203125e-01,5.119999870657920837e-02,-2.899999963119626045e-03,1.700000022538006306e-03,3.100000089034438133e-03,1.999000012874603271e-01
4.995000064373016357e-01,9.904999732971191406e-01,5.034999847412109375e-01,1.449999958276748657e-02,7.835000157356262207e-01,9.955000281333923340e-01,5.000000074505805969e-02,-3.500000108033418655e-03,-5.000000237487256527e-04,2.600000007078051567e-03,2.002000063657760620e-01
4.990999996662139893e-01,9.904000163078308105e-01,5.041000247001647949e-01,2.019999921321868896e-02,7.820000052452087402e-01,9.911999702453613281e-01,5.040000006556510925e-02,-1.399999950081110001e-03,1.999999949475750327e-04,3.299999982118606567e-03,1.990000009536743164e-01
4.972999989986419678e-01,9.897000193595886230e-01,5.027999877929687500e-01,2.030000090599060059e-02,7.810000181198120117e-01,9.894999861717224121e-01,5.009999871253967285e-02,-1.200000056996941566e-03,-2.400000113993883133e-03,7.999999797903001308e-04,1.991000026464462280e-01
5.018000006675720215e-01,9.893000125885009766e-01,5.001000165939331055e-01,2.030000090599060059e-02,7.779999971389770508e-01,9.919999837875366211e-01,4.919999837875366211e-02,-1.799999969080090523e-03,-5.499999970197677612e-03,-9.999999747378751636e-05,2.012999951839447021e-01
5.044000148773193359e-01,9.853000044822692871e-01,5.000000000000000000e-01,2.410000003874301910e-02,7.785000205039978027e-01,9.909999966621398926e-01,5.000000074505805969e-02,-1.599999959580600262e-03,-7.100000046193599701e-03,-3.599999938160181046e-03,2.012999951839447021e-01
5.051000118255615234e-01,9.866999983787536621e-01,5.009999871253967285e-01,2.209999971091747284e-02,7.796999812126159668e-01,9.900000095367431641e-01,4.960000142455101013e-02,-1.999999949475750327e-04,-3.599999938160181046e-03,-3.199999919161200523e-03,2.031999975442886353e-01
5.059000253677368164e-01,9.876999855041503906e-01,4.964999854564666748e-01,2.199999988079071045e-02,7.774000167846679688e-01,9.930999875068664551e-01,5.090000107884407043e-02,-3.299999982118606567e-03,-5.100000184029340744e-03,-3.299999982118606567e-03,2.021999955177307129e-01
5.059999823570251465e-01,9.883999824523925781e-01,4.968000054359436035e-01,1.989999972283840179e-02,7.771000266075134277e-01,9.930999875068664551e-01,5.429999902844429016e-02,-6.399999838322401047e-03,-5.400000140070915222e-03,-4.699999932199716568e-03,2.012999951839447021e-01
5.008000135421752930e-01,9.886000156402587891e-01,4.982999861240386963e-01,1.860000006854534149e-02,7.773000001907348633e-01,9.894999861717224121e-01,5.840000137686729431e-02,-3.500000108033418655e-03,-6.699999794363975525e-03,-6.200000178068876266e-03,2.035000026226043701e-01
5.058000087738037109e-01,9.858999848365783691e-01,4.979000091552734375e-01,1.679999940097332001e-02,7.764999866485595703e-01,9.886000156402587891e-01,5.559999868273735046e-02,-4.600000102072954178e-03,-7.000000216066837311e-03,-1.599999959580600262e-03,2.039999961853027344e-01
5.026999711990356445e-01,9.839000105857849121e-01,4.997999966144561768e-01,1.520000025629997253e-02,7.774999737739562988e-01,9.872000217437744141e-01,5.669999867677688599e-02,-7.799999788403511047e-03,-8.799999952316284180e-03,-3.599999938160181046e-03,2.054000049829483032e-01
5.054000020027160645e-01,9.857000112533569336e-01,4.966000020503997803e-01,1.400000043213367462e-02,7.786999940872192383e-01,9.883999824523925781e-01,5.330000072717666626e-02,-7.499999832361936569e-03,-7.799999788403511047e-03,-1.300000003539025784e-03,2.071000039577484131e-01
5.059999823570251465e-01,9.890999794006347656e-01,4.959000051021575928e-01,1.329999975860118866e-02,7.786999940872192383e-01,9.818999767303466797e-01,5.380000174045562744e-02,-5.400000140070915222e-03,-8.399999700486660004e-03,-3.899999894201755524e-03,2.064000070095062256e-01
5.038999915122985840e-01,9.918000102043151855e-01,4.927000105381011963e-01,1.140000019222497940e-02,7.835000157356262207e-01,9.864000082015991211e-01,5.739999935030937195e-02,-5.599999800324440002e-03,-7.499999832361936569e-03,-3.100000089034438133e-03,2.097000032663345337e-01
5.008999705314636230e-01,9.914000034332275391e-01,4.945000112056732178e-01,1.530000008642673492e-02,7.853999733924865723e-01,9.846000075340270996e-01,5.579999834299087524e-02,-3.299999982118606567e-03,-5.200000014156103134e-03,-1.099999994039535522e-03,2.100999951362609863e-01
5.008999705314636230e-01,9.904000163078308105e-01,4.955999851226806641e-01,1.630000025033950806e-02,7.851999998092651367e-01,9.871000051498413086e-01,5.840000137686729431e-02,-7.600000128149986267e-03,-7.600000128149986267e-03,-1.399999950081110001e-03,2.088000029325485229e-01
4.979000091552734375e-01,9.933999776840209961e-01,4.939999878406524658e-01,1.659999974071979523e-02,7.919999957084655762e-01,9.897999763488769531e-01,5.469999834895133972e-02,-4.600000102072954178e-03,-6.500000134110450745e-03,-4.000000189989805222e-03,2.105000019073486328e-01
4.952999949455261230e-01,9.951999783515930176e-01,4.939000010490417480e-01,1.480000000447034836e-02,7.878000140190124512e-01,9.939000010490417480e-01,5.380000174045562744e-02,-3.700000001117587090e-03,-5.799999926239252090e-03,-6.300000008195638657e-03,2.073000073432922363e-01
4.975999891757965088e-01,9.944999814033508301e-01,4.950000047683715820e-01,1.489999983459711075e-02,7.849000096321105957e-01,9.968000054359436035e-01,5.420000106096267700e-02,-5.599999800324440002e-03,-1.500000013038516045e-03,-7.699999958276748657e-03,2.065999954938888550e-01
5.019000172615051270e-01,9.962999820709228516e-01,4.981000125408172607e-01,1.549999974668025970e-02,7.871000170707702637e-01,9.945999979972839355e-01,5.429999902844429016e-02,-7.100000046193599701e-03,5.000000237487256527e-04,-7.199999876320362091e-03,2.063000053167343140e-01
4.995999932289123535e-01,9.962000250816345215e-01,4.984000027179718018e-01,1.860000006854534149e-02,7.832999825477600098e-01,9.957000017166137695e-01,5.680000036954879761e-02,-6.599999964237213135e-03,-1.599999959580600262e-03,-2.799999900162220001e-03,2.053000032901763916e-01
5.004000067710876465e-01,9.969999790191650391e-01,5.006999969482421875e-01,1.879999972879886627e-02,7.868000268936157227e-01,9.922000169754028320e-01,5.480000004172325134e-02,-1.119999960064888000e-02,-2.799999900162220001e-03,-1.900000032037496567e-03,2.094999998807907104e-01
4.943000078201293945e-01,9.958000183105468750e-01,4.981000125408172607e-01,1.710000075399875641e-02,7.835000157356262207e-01,9.916999936103820801e-01,5.519999936223030090e-02,-1.200000010430812836e-02,-1.799999969080090523e-03,-4.300000146031379700e-03,2.096000015735626221e-01
4.918000102043151855e-01,9.940000176429748535e-01,4.957000017166137695e-01,1.310000009834766388e-02,7.818999886512756348e-01,9.896000027656555176e-01,5.469999834895133972e-02,-1.229999959468841553e-02,1.200000056996941566e-03,-4.499999806284904480e-03,2.083999961614608765e-01
4.927000105381011963e-01,9.945999979972839355e-01,4.981999993324279785e-01,1.150000002235174179e-02,7.809000015258789062e-01,9.866999983787536621e-01,5.480000004172325134e-02,-1.080000028014183044e-02,1.000000047497451305e-03,-4.699999932199716568e-03,2.078000009059906006e-01
4.948999881744384766e-01,9.925000071525573730e-01,4.977000057697296143e-01,5.799999926239252090e-03,7.825000286102294922e-01,9.876000285148620605e-01,5.469999834895133972e-02,-8.700000122189521790e-03,7.999999797903001308e-04,-1.700000022538006306e-03,2.098000049591064453e-01
4.957000017166137695e-01,9.918000102043151855e-01,4.977000057697296143e-01,5.599999800324440002e-03,7.806000113487243652e-01,9.873999953269958496e-01,5.469999834895133972e-02,-9.600000455975532532e-03,3.100000089034438133e-03,-6.999999750405550003e-04,2.108000069856643677e-01
4.970999956130981445e-01,9.909999966621398926e-01,4.950999915599822998e-01,9.700000286102294922e-03,7.824000120162963867e-01,9.854000210762023926e-01,5.339999869465827942e-02,-8.399999700486660004e-03,3.000000142492353916e-04,5.100000184029340744e-03,2.126999944448471069e-01
4.984000027179718018e-01,9.911000132560729980e-01,4.907000064849853516e-01,8.299999870359897614e-03,7.847999930381774902e-01,9.835000038146972656e-01,5.429999902844429016e-02,-8.000000379979610443e-03,-3.000000142492353916e-04,5.100000184029340744e-03,2.111999988555908203e-01
4.984000027179718018e-01,9.898999929428100586e-01,4.884000122547149658e-01,1.030000019818544388e-02,7.839000225067138672e-01,9.836000204086303711e-01,5.339999869465827942e-02,-4.800000227987766266e-03,0.000000000000000000e+00,7.499999832361936569e-03,2.099999934434890747e-01
4.975000023841857910e-01,9.889000058174133301e-01,4.909000098705291748e-01,1.300000026822090149e-02,7.850000262260437012e-01,9.814000129699707031e-01,5.539999902248382568e-02,-7.100000046193599701e-03,-1.900000032037496567e-03,5.599999800324440002e-03,2.125000059604644775e-01
4.955999851226806641e-01,9.857000112533569336e-01,4.920000135898590088e-01,1.159999985247850418e-02,7.860000133514404297e-01,9.804000258445739746e-01,5.590000003576278687e-02,-6.899999920278787613e-03,-1.700000022538006306e-03,4.499999806284904480e-03,2.152999937534332275e-01
4.929000139236450195e-01,9.894999861717224121e-01,4.918999969959259033e-01,7.499999832361936569e-03,7.876999974250793457e-01,9.829000234603881836e-01,5.380000174045562744e-02,-5.799999926239252090e-03,1.000000047497451305e-03,3.899999894201755524e-03,2.184000015258789062e-01
4.941999912261962891e-01,9.873999953269958496e-01,4.907999932765960693e-01,6.699999794363975525e-03,7.867000102996826172e-01,9.843000173568725586e-01,5.939999967813491821e-02,-5.599999800324440002e-03,-7.999999797903001308e-04,8.299999870359897614e-03,2.187999933958053589e-01
4.939999878406524658e-01,9.908999800682067871e-01,4.916000068187713623e-01,9.899999946355819702e-03,7.825000286102294922e-01,9.861000180244445801e-01,6.369999796152114868e-02,-8.999999612569808960e-03,-1.000000047497451305e-03,1.150000002235174179e-02,2.152000069618225098e-01
4.945000112056732178e-01,9.890999794006347656e-01,4.934999942779541016e-01,1.119999960064888000e-02,7.822999954223632812e-01,9.858000278472900391e-01,6.310000270605087280e-02,-8.500000461935997009e-03,-3.100000089034438133e-03,1.059999968856573105e-02,2.120999991893768311e-01
4.986999928951263428e-01,9.858000278472900391e-01,4.963000118732452393e-01,1.030000019818544388e-02,7.806000113487243652e-01,9.897999763488769531e-01,6.509999930858612061e-02,-7.300000172108411789e-03,-5.100000184029340744e-03,1.109999977052211761e-02,2.133000046014785767e-01
4.993000030517578125e-01,9.879000186920166016e-01,4.947000145912170410e-01,8.600000292062759399e-03,7.821000218391418457e-01,9.886999726295471191e-01,6.179999932646751404e-02,-8.000000379979610443e-03,-3.800000064074993134e-03,1.090000011026859283e-02,2.126999944448471069e-01
5.023999810218811035e-01,9.862999916076660156e-01,4.932999908924102783e-01,1.219999976456165314e-02,7.839999794960021973e-01,9.908999800682067871e-01,6.340000033378601074e-02,-9.700000286102294922e-03,-6.599999964237213135e-03,8.000000379979610443e-03,2.135999947786331177e-01
5.016999840736389160e-01,9.904000163078308105e-01,4.948999881744384766e-01,1.169999968260526657e-02,7.858999967575073242e-01,9.890999794006347656e-01,6.049999967217445374e-02,-9.600000455975532532e-03,-2.400000113993883133e-03,9.700000286102294922e-03,2.129999995231628418e-01
4.995999932289123535e-01,9.889000058174133301e-01,4.947000145912170410e-01,1.159999985247850418e-02,7.870000004768371582e-01,9.897999763488769531e-01,6.100000068545341492e-02,-6.500000134110450745e-03,-4.699999932199716568e-03,8.200000040233135223e-03,2.169000059366226196e-01
4.991999864578247070e-01,9.887999892234802246e-01,4.948000013828277588e-01,1.610000059008598328e-02,7.919999957084655762e-01,9.893000125885009766e-01,5.829999968409538269e-02,-1.150000002235174179e-02,-4.600000102072954178e-03,7.699999958276748657e-03,2.205999940633773804e-01
4.997000098228454590e-01,9.865999817848205566e-01,4.945000112056732178e-01,1.329999975860118866e-02,7.922000288963317871e-01,9.897000193595886230e-01,5.660000070929527283e-02,-7.400000002235174179e-03,-3.500000108033418655e-03,7.100000046193599701e-03,2.217999994754791260e-01
4.993000030517578125e-01,9.853000044822692871e-01,4.936999976634979248e-01,1.530000008642673492e-02,7.922000288963317871e-01,9.880999922752380371e-01,5.860000103712081909e-02,-3.000000026077032089e-03,2.600000007078051567e-03,3.899999894201755524e-03,2.231999933719635010e-01
4.986000061035156250e-01,9.839000105857849121e-01,4.977000057697296143e-01,1.310000009834766388e-02,7.889999747276306152e-01,9.821000099182128906e-01,5.689999833703041077e-02,3.999999898951500654e-04,1.599999959580600262e-03,-7.999999797903001308e-04,2.257999926805496216e-01
4.968999922275543213e-01,9.825999736785888672e-01,4.966000020503997803e-01,1.379999984055757523e-02,7.879999876022338867e-01,9.829999804496765137e-01,5.570000037550926208e-02,-2.799999900162220001e-03,4.300000146031379700e-03,-1.900000032037496567e-03,2.239000052213668823e-01
5.006999969482421875e-01,9.843000173568725586e-01,4.972999989986419678e-01,1.710000075399875641e-02,7.857000231742858887e-01,9.821000099182128906e-01,5.620000138878822327e-02,-5.100000184029340744e-03,6.200000178068876266e-03,-3.700000001117587090e-03,2.222999930381774902e-01
4.975000023841857910e-01,9.876999855041503906e-01,4.961000084877014160e-01,2.129999920725822449e-02,7.818999886512756348e-01,9.786000251770019531e-01,5.440000072121620178e-02,-4.800000227987766266e-03,6.200000178068876266e-03,-5.799999926239252090e-03,2.211000025272369385e-01
